Record_ID,Name,Age,Salary,Date_Joined,Department,Performance_Score,Status,Outlier_Flag,Validation_Flag,Comments
8501,Jennifer Melton,,,2015-11-20,Marketing,2.14,Active,,Invalid,Exceeds expectations
479,Michael Vasquez,,137908.89,2021-06-01,IT,2.69,On Leave,,Invalid,Exceeds expectations
6315,Karen Miles,,,23-02-2020 08:30:45,IT,4.79,Active,,,Needs improvement in time management
2648,Barbara Johnson,,,2016-08-14,HR,1.75,On Leave,,,Struggles with deadlines
4853,Joseph Pope,,46061.61,2021-11-06,Finance,3.22,On Leave,Normal,Valid,Needs improvement in time management
3413,Jessica Hall,,,2023-12-03,Sales,1.66,On Leave,,Invalid,Struggles with deadlines
1034,Nicole Harris,46.0,115782.41,2015-01-28,Finance,,Active,Normal,Valid,Needs improvement in time management
5197,Sylvia Gonzalez,23.0,73679.93,2016-11-02,IT,,On Leave,Normal,Invalid,
2599,Julie Hurley,,130285.1,2016-09-14,Finance,4.25,Active,,Invalid,Great performer
4588,Shannon Cooper,25.0,5000.0,2020-12-14,HR,4.53,On Leave,Normal,Invalid,Needs improvement in time management
8302,Kathleen Parker,,49862.29,2019-06-21,Marketing,3.97,On Leave,,,Needs improvement in time management
7250,Nicholas Roy,,,2024-05-11,Finance,2.06,Active,,Valid,Exceeds expectations
345,Tyler Simmons,51.0,142854.56,2018-04-07,Finance,,Inactive,Normal,Invalid,Struggles with deadlines
4503,Heather Brown,,140282.07,2019-09-21,Marketing,,Active,,Invalid,Struggles with deadlines
1872,Jasmine Gray,57.0,67196.96,2017-02-20,Sales,,Inactive,Normal,,Great performer
6087,Amanda Thomas,56.0,54397.41,2017-06-10,IT,,On Leave,Normal,,Struggles with deadlines
3987,Maria Watson,51.0,,2019-03-04,Finance,,Active,Normal,,
2696,William Hernandez,28.0,98064.4,2022-09-08,Finance,,On Leave,Normal,,Great performer
2889,Karen Gordon,47.0,,2020-03-17,HR,2.59,Active,Normal,Invalid,Great performer
221,Karen White,,,2018-04-09,Marketing,3.01,On Leave,,Valid,Needs improvement in time management
9655,James Robbins,,,2019-01-25,Finance,,Inactive,,,Great performer
8748,Randall Murray,19.0,30048.27,2018-05-19,Finance,3.71,Active,Outlier,,Needs improvement in time management
4515,Robert Mcknight,,,2018-08-20,Marketing,,On Leave,,,Needs improvement in time management
4017,Jonathan Martin,,,2018-08-22,Marketing,,Inactive,,,
4550,Crystal Pollard,,43994.2,2020-11-30,Sales,,Active,,Invalid,
4249,Tracy Miller,,,2016-12-31,Sales,2.33,Active,,Invalid,Great performer
9618,Patricia Fowler,,137548.46,2018-10-07,Finance,1.98,Inactive,,Invalid,Needs improvement in time management
6604,Eric Bradley,56.0,,2024-04-06,Finance,,Active,Normal,Invalid,Struggles with deadlines
7788,Dustin Finley,,,2022-12-08,Sales,,On Leave,,Invalid,Exceeds expectations
8467,Kenneth Bell,,114437.8,2019-11-10,Sales,,Inactive,Outlier,Invalid,Needs improvement in time management
7794,Tiffany Marshall,61.0,,2015-09-15,Finance,,Inactive,Normal,Valid,Great performer
4242,Patricia Griffin,,85921.99,2020-11-19,IT,,Active,,Valid,Great performer
4686,John Wells,26.0,,2019-12-09,Finance,4.55,Active,Normal,,
9554,Brandon Gray,,133632.48,2016-02-05,Sales,,Inactive,,Invalid,
5422,Daniel Miller,,,2023-04-20,Sales,,On Leave,,Invalid,Needs improvement in time management
2882,Donald Roberts,32.0,,2024-07-19,Finance,,Active,Normal,Valid,
1678,Shannon Boyer,43.0,71855.16,2017-02-09,Sales,,Active,Normal,Invalid,Needs improvement in time management
7504,Samuel Wood,,,2017-06-22,Sales,,On Leave,,,
902,Tara Walls,36.0,,2016-08-16,HR,,Active,Normal,Invalid,Struggles with deadlines
7895,Tina Hill,,,2020-08-24,Marketing,2.57,On Leave,,,Exceeds expectations
2297,Katrina Jackson,,59668.85,2021-03-10,Sales,,Inactive,,Invalid,Great performer
6919,Alicia Owens,60.0,77877.38,2019-04-25,IT,,On Leave,Normal,Valid,Struggles with deadlines
4650,James Hester,,,2022-03-26,Sales,,Active,,,Struggles with deadlines
297,Michael Barnes,,122711.35,2023-12-16,Sales,,Inactive,,Valid,
9225,Jacob Aguilar,,106799.86,2015-06-17,Sales,2.63,Active,,,Great performer
4154,Katherine Wheeler,28.0,,2016-05-05,Marketing,,Active,Normal,Valid,
3861,Alyssa Castro,21.0,111986.72,2017-07-24,IT,4.89,Inactive,Normal,,Great performer
28,Eric Taylor,47.0,,31-03-2020 14:44:15,IT,,Active,Normal,,Struggles with deadlines
5762,Todd Nelson,22.0,,2017-03-08,IT,3.96,Active,Normal,,Needs improvement in time management
7413,Lisa Juarez,,5000.0,2019-10-14,IT,,Active,,Invalid,Exceeds expectations
7371,John Charles,63.0,,2021-05-19,Finance,2.27,Inactive,Normal,Valid,Great performer
6477,Kimberly Bennett,68.0,,2016-08-06,Marketing,1.97,On Leave,Outlier,Invalid,
3249,Sean Montgomery,63.0,147167.35,2018-05-13,HR,4.2,Inactive,Normal,Invalid,
4094,Rebecca Schultz,,,2021-10-22,IT,,On Leave,Normal,Valid,Great performer
5740,Rhonda Pittman,,138599.75,2018-08-01,Marketing,,On Leave,,Invalid,Exceeds expectations
2581,Frances Robinson,66.0,,2016-01-20,Finance,3.49,Inactive,Outlier,Invalid,
4880,Christina Nichols,52.0,,2023-06-30,Finance,1.85,On Leave,Normal,,Exceeds expectations
6080,Christina Sullivan,,200000.0,2024-12-05,HR,,On Leave,Normal,Valid,
1371,David Smith,63.0,,2015-05-21,Sales,1.1,Active,Normal,,Exceeds expectations
9674,Courtney Brown,20.0,99584.54,2016-02-21,Marketing,,Active,Normal,Invalid,Great performer
347,Thomas Atkinson,,,2018-03-26,Marketing,4.26,Active,,Valid,Great performer
5737,Adrian Holland,,,2024-06-22,Finance,2.99,Active,,,Exceeds expectations
5229,Brent Coleman MD,,85180.09,2019-02-19,IT,,On Leave,Normal,Valid,
682,Kimberly Jackson,,,2024-12-30,HR,,On Leave,,Valid,Exceeds expectations
3160,Steven Chang,29.0,,2018-05-18,IT,2.23,Inactive,Normal,Valid,Exceeds expectations
2988,Ashley Snyder,68.0,,29-12-2024 12:28:19,HR,2.3,On Leave,Outlier,Invalid,Needs improvement in time management
1883,Jeffrey Harper,70.0,104614.92,2024-06-09,Finance,,Active,Outlier,,
8843,Lee Wang,,111183.26,2022-02-24,IT,4.9,Active,Normal,,Great performer
1941,Cindy Ramos,,,2018-07-02,Marketing,3.57,Active,,,
3297,Jeremy Gonzalez,,80649.03,2020-11-06,HR,,Inactive,,,
3535,Linda Perez,23.0,81742.81,2023-03-13,Finance,1.37,On Leave,Normal,Invalid,
3730,Elizabeth Miller,,115042.54,2022-03-30,Sales,1.99,Active,,Valid,Great performer
8864,Stephanie Stone,,,2015-01-23,Sales,,On Leave,,Valid,
1182,Jesus Edwards,42.0,,2017-04-03,Sales,4.62,Active,Normal,Valid,Exceeds expectations
1376,Joseph Wilson,,,2018-05-24,Finance,,Inactive,,,Great performer
5786,Daniel Armstrong,,,2022-07-06,Finance,4.66,On Leave,,Valid,
5050,Teresa Smith,,,2019-06-13,Marketing,1.96,On Leave,,Valid,Exceeds expectations
627,Kelly Pierce,,35800.38,2021-04-26,Marketing,,On Leave,,,Needs improvement in time management
2113,Blake Pham,19.0,147062.72,2025-01-03,HR,,Active,Outlier,,Needs improvement in time management
6438,James Edwards,43.0,,2018-08-16,IT,,Inactive,Normal,Valid,Struggles with deadlines
7702,John Martin,,,2019-06-28,Marketing,,On Leave,,Invalid,
7264,Jessica Acosta,,107130.39,2018-03-18,HR,2.54,Active,,Valid,Great performer
6884,Jonathan Higgins,,,2019-01-08,Sales,2.68,On Leave,,,Exceeds expectations
4181,Dr. Stephanie Reed,,131847.54,2024-12-22,Marketing,,Active,,,Struggles with deadlines
8247,Jessica Arroyo,,,20-12-2023 06:15:09,HR,4.13,Active,,Valid,Great performer
4610,James Hurley,57.0,,2023-10-23,Marketing,3.15,Active,Normal,Invalid,Needs improvement in time management
1463,Angela Griffin,44.0,,2018-10-24,HR,,Active,Normal,Valid,Great performer
2888,James Peters,66.0,,2015-09-07,Marketing,,Inactive,Outlier,,Needs improvement in time management
4885,Brandy Gonzalez,,,2020-03-07,Sales,1.81,On Leave,,,Struggles with deadlines
685,Natasha Levine,32.0,147350.56,2022-12-24,IT,3.52,On Leave,Normal,,Exceeds expectations
7982,Grace Hicks,,,2020-12-09,Marketing,,On Leave,,,Great performer
8282,Diana Ramirez,,132406.22,2022-03-05,IT,4.88,On Leave,,,
1367,Lindsey Horton,48.0,44300.09,2022-10-03,IT,,Inactive,Normal,Invalid,Struggles with deadlines
3917,Nichole Luna,,128960.78,2015-05-13,Sales,4.15,Active,,Valid,Exceeds expectations
3182,Taylor Padilla,15.0,,2016-04-23,HR,,Inactive,Normal,Invalid,Exceeds expectations
2640,Andrew Reyes,,145310.68,2022-04-17,IT,2.26,Active,,Valid,Struggles with deadlines
9936,Stanley Reed,,,2015-06-23,HR,,Inactive,,,Struggles with deadlines
9495,Kirk Mercado,60.0,119954.91,2015-05-19,Sales,2.51,On Leave,Normal,Valid,Needs improvement in time management
6454,Lindsey Scott,29.0,110102.28,2023-06-29,HR,,Inactive,Normal,Valid,Exceeds expectations
2301,Colleen Gonzales,,,2024-11-15,IT,4.79,Active,,,Needs improvement in time management
2939,John Walker,31.0,,2023-06-25,Finance,,Active,Normal,Valid,
8368,Lisa Bradley,,,2017-06-22,HR,1.69,On Leave,,Invalid,
9610,Kaitlyn Landry,,57754.02,2015-09-29,IT,,Inactive,,Invalid,Great performer
9544,Robert Garcia,55.0,50558.11,2024-05-08,HR,,Active,Normal,,Exceeds expectations
1980,Alexa Powell,22.0,,2019-09-12,Marketing,,Active,Normal,Valid,Struggles with deadlines
3804,Benjamin Riley,45.0,146303.93,2018-09-05,HR,,Inactive,Normal,,Great performer
5020,Brittany Wilcox,,35873.13,2018-12-20,Sales,,Inactive,,,Needs improvement in time management
8431,Robert Martinez,,,2022-08-07,Marketing,3.79,Active,,Invalid,
5063,Tami Taylor,63.0,36010.22,2021-12-17,HR,,On Leave,Normal,Valid,Exceeds expectations
6932,Mr. Craig Harrington,65.0,,2018-01-15,IT,2.86,Active,Normal,Invalid,Great performer
2281,Raymond Carter,,,2021-02-18,Finance,,On Leave,,Invalid,Exceeds expectations
4915,Bryan Richardson,15.0,,2019-04-03,HR,,Active,Normal,Invalid,Struggles with deadlines
8542,Brian Ferguson,19.0,,2023-02-10,Marketing,4.37,On Leave,Outlier,Valid,
4470,Richard Johnson,80.0,102359.13,2018-04-01,IT,,On Leave,Normal,Valid,Great performer
7392,Cheryl Johns,28.0,125336.11,06-05-2023 09:48:00,Marketing,1.53,On Leave,Normal,Invalid,Great performer
4131,Nathan Taylor,,,2017-04-29,Marketing,,Active,,Valid,Needs improvement in time management
6715,Gabrielle Flores,40.0,68497.85,2015-12-19,HR,1.77,On Leave,Normal,,Exceeds expectations
8450,Gilbert Brennan,56.0,93510.85,2018-05-22,Finance,,On Leave,Normal,Valid,Exceeds expectations
1785,Douglas Potter,21.0,41101.28,2023-12-19,Marketing,,Inactive,Normal,Invalid,Great performer
3183,Grace Day,49.0,200000.0,2021-01-25,Finance,4.42,On Leave,Normal,Valid,Struggles with deadlines
495,Christy Molina,69.0,126435.72,2015-07-24,Finance,4.15,On Leave,Outlier,,Great performer
8154,Marissa Ford DDS,,,2020-04-15,Finance,,Inactive,,Invalid,Needs improvement in time management
4607,Jamie Smith,,,2015-07-27,HR,4.22,Inactive,,Valid,Great performer
2861,Toni Contreras,65.0,,2023-01-16,HR,,Active,Normal,Valid,Struggles with deadlines
6751,Chelsea Rivera,69.0,,2019-10-28,Sales,,Inactive,Outlier,Invalid,Struggles with deadlines
4042,Julia Ryan,29.0,,2018-03-03,Sales,,On Leave,Normal,,
7948,Billy Sims,48.0,,2021-09-02,IT,1.46,On Leave,Normal,Valid,Struggles with deadlines
2898,Brandon Kelley,,,2023-03-13,HR,1.24,On Leave,,Valid,Needs improvement in time management
367,James Greer,,66238.86,24-09-2020 07:24:22,Marketing,,On Leave,,Valid,
850,Mary Brown,30.0,129752.78,2015-05-19,Marketing,,Inactive,Normal,Valid,Needs improvement in time management
8787,Christopher Yoder,,41637.18,2016-11-03,IT,,On Leave,,Invalid,Struggles with deadlines
4901,Daniel Gonzalez,,48651.83,2022-03-20,Sales,,Active,,Invalid,Exceeds expectations
9735,Donna Perkins,,,14-11-2022 16:51:28,HR,2.11,Active,,Valid,Needs improvement in time management
5373,Charles Rodriguez,,134753.79,2021-03-30,Finance,1.47,Inactive,,,Struggles with deadlines
2654,Roger Spencer,33.0,59987.27,2016-01-21,Finance,,Active,Normal,Valid,Needs improvement in time management
3504,Michael Smith,52.0,111242.33,2019-03-04,Finance,,On Leave,Normal,,Great performer
1542,Philip Ramos,,36735.14,2019-10-06,Finance,,Active,Normal,Invalid,Struggles with deadlines
4611,Christina Miller,35.0,,2019-09-15,Marketing,,Active,Normal,Valid,
9317,Amanda Page,,116707.63,2018-08-03,Finance,1.33,Inactive,,Valid,Struggles with deadlines
323,Erica Hickman,,107738.69,2019-11-04,Marketing,2.98,Inactive,,Invalid,Great performer
2032,Joyce Flores,57.0,,2015-05-16,Sales,,Inactive,Normal,,
814,Meghan White,,149933.61,2022-05-01,IT,,On Leave,,,Great performer
2529,Ashley Sutton,,,2022-06-06,Sales,,Active,,Invalid,Exceeds expectations
9847,Phillip Ray,41.0,,2015-07-23,Finance,,On Leave,Normal,Valid,
9662,Stephanie Perez,,5000.0,2016-02-27,Finance,,Inactive,,Valid,Great performer
1080,Tracie Bowman,37.0,,2023-05-27,Finance,3.3,Active,Normal,Invalid,Great performer
2227,Jessica Hudson,33.0,79337.22,2018-10-21,HR,2.07,On Leave,Normal,,Struggles with deadlines
9600,Dr. Jennifer Hall,,,2019-06-24,Sales,,On Leave,,Invalid,
9096,Kristopher Turner III,,,2015-04-04,HR,3.56,On Leave,,Invalid,Struggles with deadlines
2706,Mary Rogers MD,67.0,121649.18,2022-03-12,Finance,3.54,Active,Outlier,Valid,
7563,Cindy Walton,33.0,72093.45,2023-12-01,IT,2.16,Inactive,Normal,Valid,Needs improvement in time management
9576,Michael Davidson,19.0,,2016-09-20,Finance,,Active,Outlier,Invalid,Struggles with deadlines
1165,Alec Lyons,35.0,,2024-12-23,Sales,,Inactive,Normal,Invalid,Needs improvement in time management
3262,Brandon Holland,,51980.82,2021-09-02,Sales,,Active,,Valid,Exceeds expectations
5567,Jennifer Franklin,,,2021-02-21,Marketing,,On Leave,,Valid,Struggles with deadlines
1451,Heidi Johnston,,42834.56,2024-10-05,HR,,On Leave,,,Struggles with deadlines
4230,Amanda Macdonald,,,2024-01-17,HR,1.19,Active,,Valid,Struggles with deadlines
3863,Juan Harrington,,84073.79,2023-11-29,IT,4.29,On Leave,,,Struggles with deadlines
6761,Margaret Byrd,,,2019-12-08,HR,,On Leave,,Invalid,Struggles with deadlines
7628,Barbara Davis,30.0,81343.43,2023-09-12,IT,4.18,Active,Normal,,
7885,Steven Jones,15.0,,2020-04-19,Finance,,On Leave,Normal,Invalid,Struggles with deadlines
5839,Dawn Martinez,,200000.0,2022-12-02,Sales,3.27,Inactive,,,Needs improvement in time management
8570,Susan Carter,,,2020-03-09,Finance,,On Leave,,Invalid,
6891,Gina Holland,,,2018-11-26,Sales,,Active,,,Struggles with deadlines
7337,Joshua Christian,39.0,129935.65,2018-10-05,Sales,4.21,Active,Normal,Valid,
5364,Jessica Hernandez,26.0,,2023-07-18,Sales,1.41,On Leave,Normal,,Great performer
4057,Charles Brown,48.0,,2015-06-27,Marketing,,On Leave,Normal,,Great performer
9989,Jessica Humphrey,26.0,38112.92,2019-04-30,HR,,On Leave,Normal,,Exceeds expectations
3000,Joe Webb,55.0,81417.38,2018-04-04,Marketing,2.15,Inactive,Normal,,
9482,Samantha Contreras,,,2018-05-26,Sales,,Inactive,,Valid,Struggles with deadlines
1232,Melissa Liu,23.0,,2019-12-14,Finance,,Inactive,Normal,Valid,Needs improvement in time management
1515,Stacey Andrews,19.0,,2016-09-29,IT,,On Leave,Outlier,Valid,
2314,Amber Alvarez,,78055.71,2016-12-16,Sales,,Active,,Invalid,
1452,Adam Blake,,,2018-01-10,Finance,,Active,,Invalid,Great performer
8392,Katherine Murphy,,,2021-06-28,IT,,On Leave,Normal,,Struggles with deadlines
6691,Marco Smith DDS,,,2020-08-10,Marketing,2.9,Inactive,,,Needs improvement in time management
8956,Kimberly Mclean,,,2019-11-02,Finance,,Active,Normal,Valid,Great performer
4322,Joseph Osborne,,118722.64,2016-09-08,Sales,,Inactive,,Valid,Great performer
6201,Allison Chavez,,143518.57,2024-08-14,Sales,,Active,,Invalid,
839,Dylan Lopez,,,2022-01-26,Marketing,,Active,,,
5543,Ellen Cox,59.0,,2015-07-21,IT,,On Leave,Normal,Invalid,Needs improvement in time management
9694,Thomas Thompson,,,2021-05-13,Marketing,,On Leave,,Invalid,Exceeds expectations
7114,Jason Obrien,,,2020-06-02,Finance,1.18,On Leave,,,Struggles with deadlines
9948,Sherri Thompson,67.0,149842.36,2024-10-07,IT,,Inactive,Outlier,,Great performer
3568,Linda Joseph,53.0,,2021-07-12,IT,1.92,Inactive,Normal,Invalid,Struggles with deadlines
9732,Maria Thompson,,200000.0,2022-12-19,Sales,,Inactive,,Invalid,Struggles with deadlines
3088,James Rocha,,55146.49,2023-02-02,Finance,1.37,On Leave,,Valid,Needs improvement in time management
9079,Danielle Hill,19.0,,2016-01-12,Marketing,,Inactive,Outlier,,Exceeds expectations
6464,Thomas Keith,21.0,,2019-08-11,IT,3.93,Active,Normal,Valid,
1715,Ricky Hendricks,47.0,,2023-03-16,Marketing,2.8,Inactive,Normal,Valid,Needs improvement in time management
4271,Regina Patrick,15.0,,2021-08-13,Marketing,,Active,Normal,Invalid,Great performer
340,Marie Brown,41.0,,2024-02-13,Sales,,Active,Normal,,Needs improvement in time management
7465,Elizabeth Cook,,,2015-01-25,Sales,,Active,,,Great performer
6585,Antonio Johnson,33.0,,2015-07-19,Finance,,On Leave,Normal,Invalid,Struggles with deadlines
5683,Lori Boyd,,,2018-01-28,Sales,,On Leave,Outlier,,
8592,David Montgomery,20.0,,2024-09-17,Sales,,On Leave,Normal,Valid,Struggles with deadlines
7311,Shelley Bailey,,,2021-02-24,HR,,Inactive,,Invalid,
589,Nathaniel Williams,48.0,97881.69,2023-02-06,HR,,On Leave,Normal,Valid,Needs improvement in time management
3366,Mary Hardy,,93165.27,2024-06-10,Marketing,,Inactive,,Valid,
2671,Brandon Hall,,,2017-03-27,Marketing,,Inactive,,Valid,Struggles with deadlines
3590,Peter Turner,,,2023-08-26,HR,,On Leave,,Valid,Needs improvement in time management
35,Scott Ward,,,2018-01-26,HR,,Inactive,,,Struggles with deadlines
29,Angela Anderson,18.0,146129.01,2016-01-05,Marketing,2.67,On Leave,Outlier,Valid,Exceeds expectations
7755,Kevin Lee,33.0,124109.62,2023-02-19,Marketing,3.31,Active,Normal,Valid,Great performer
6854,Joseph Cook PhD,,107353.6,2022-05-12,HR,3.51,Inactive,,Valid,Exceeds expectations
2171,David Silva MD,,86304.08,2018-06-10,IT,1.99,Active,,Invalid,Needs improvement in time management
5707,Jennifer Wade,,,2017-09-10,Marketing,1.16,On Leave,Normal,Valid,Great performer
5174,Nicole Jackson,,109482.77,2017-01-04,HR,,Inactive,,Valid,Great performer
890,Manuel Scott,,,2019-04-26,Marketing,,On Leave,,Invalid,Exceeds expectations
7206,Danielle Williams,,,2021-07-18,Finance,,Active,,Valid,
3323,Tracy Baker,63.0,,2020-07-01,Sales,3.97,Inactive,Normal,,Needs improvement in time management
9868,Roger Cordova,55.0,,2024-03-01,HR,,On Leave,Normal,,Great performer
3515,Richard Cook,,,2018-01-16,Marketing,,On Leave,,Valid,Great performer
6278,Gail Chan,,145674.6,2018-06-15,IT,,On Leave,,Invalid,Great performer
9465,Katherine Hill,54.0,,2017-11-08,HR,,Inactive,Normal,,Struggles with deadlines
5954,Christopher Wilson,,,2022-06-27,Sales,,Inactive,,,Struggles with deadlines
3734,Alan Mora,,91693.3,2016-08-12,Finance,,On Leave,,,
5215,Sara Kane,50.0,33218.48,2024-07-08,HR,2.73,Inactive,Normal,,
9941,Linda Hernandez,,,2018-11-10,IT,1.54,Inactive,,,Great performer
7841,Desiree Meyer,25.0,,2016-05-29,Sales,,On Leave,Normal,Valid,Struggles with deadlines
4529,Jim Lopez,21.0,,2015-03-03,Finance,3.37,Active,Normal,,Great performer
1655,Logan Perry,47.0,,2020-06-06,IT,,Inactive,Normal,Invalid,Needs improvement in time management
8129,Michael Martin,39.0,88804.2,2017-07-21,IT,2.31,Inactive,Normal,Invalid,
5585,Michael Dixon,61.0,39837.62,2024-11-14,IT,,Active,Normal,,Exceeds expectations
224,Mrs. Michelle Hernandez,61.0,,2021-10-20,Marketing,,Inactive,Normal,Invalid,Struggles with deadlines
9059,Bonnie Perez,,,2022-07-21,Marketing,,On Leave,,Invalid,Needs improvement in time management
4914,Kristin Morrison,80.0,,2020-03-08,Sales,4.18,Inactive,Normal,Valid,Needs improvement in time management
4240,Daniel Jackson,,,2022-08-15,Marketing,,Active,,Invalid,Struggles with deadlines
1591,Vanessa Howard,61.0,,2020-12-01,Marketing,2.57,Inactive,Normal,,Needs improvement in time management
9834,Mr. Curtis Jackson,,,2020-05-14,HR,,Inactive,,,Struggles with deadlines
3257,Howard Nguyen,63.0,122262.09,2015-06-06,Marketing,,On Leave,Normal,Valid,Needs improvement in time management
7335,Madison Hayes,,,2024-10-22,HR,,On Leave,,Valid,Needs improvement in time management
5290,Mary Dixon,,,2024-11-06,IT,,Inactive,,Valid,Struggles with deadlines
2182,Jack Baker,,,2016-08-13,Sales,,Inactive,,,
8002,Mr. Shaun Costa,,,2023-11-16,HR,2.18,Active,,Invalid,
7542,Jason Ramirez,,,2022-07-15,IT,4.48,On Leave,,Invalid,
6827,Andrew Harrison,,41042.67,2024-02-01,Sales,,Inactive,,Valid,Exceeds expectations
9129,Jasmine Summers,,,2016-10-22,IT,4.8,Active,,,Great performer
6561,Robert Ward,66.0,133583.06,2021-02-08,HR,,Active,Outlier,Invalid,Great performer
1210,Carrie Moore,,,2017-08-05,HR,,On Leave,,,Exceeds expectations
422,David Williams,,,2015-02-24,Sales,,On Leave,,Valid,
9183,Joseph Jones,46.0,,2023-12-10,Marketing,,On Leave,Normal,Invalid,Exceeds expectations
1707,Jessica Rivas,29.0,,2023-06-24,Marketing,,On Leave,Normal,Valid,Exceeds expectations
